pf,m,PKI,DPKI_Lower,DPKI_Upper,DPKI_Mean
0.18333333333333332,5,0.807074074074074,0.9824343165670522,0.987225684118819,0.9848300003429356
0.2,5,0.7906031746031746,0.9823144904227374,0.9871231150194395,0.9847188027210885
0.21666666666666667,5,0.7741322751322751,0.9821473788318882,0.9869799687647636,0.9845636737983259
0.23333333333333334,5,0.7576613756613756,0.9819202296570495,0.9867852077047266,0.984352718680888
0.25,5,0.7411904761904762,0.9816182093696475,0.9865259232834138,0.9840720663265307
0.26666666666666666,5,0.7247195767195768,0.9812242631866139,0.9861871718795938,0.9837057175331039
0.2833333333333333,5,0.7082486772486772,0.980718982289442,0.9857518035648174,0.9832353929271297
0.3,5,0.6917777777777777,0.9800804781829583,0.9852002837218036,0.9826403809523809
0.31666666666666665,5,0.6753068783068783,0.9792842633518415,0.9845105083650758,0.9818973858584586
0.3333333333333333,5,0.6588359788359789,0.978303136348189,0.9836576150305519,0.9809803756893705
0.35,5,0.6423650793650794,0.9771070685198004,0.9826137920244173,0.9798604302721089
0.36666666666666664,5,0.6258941798941798,0.9756630890370098,0.9813480893734491,0.9785055892052295
0.3833333333333333,5,0.6094232804232804,0.9739351649141611,0.9798262347806964,0.9768806998474288
0.4,5,0.5929523809523809,0.9718840734147008,0.978010457197544,0.9749472653061224
0.4166666666666667,5,0.5764814814814814,0.9694672654375228,0.975859319414525,0.9726632924260239
0.43333333333333335,5,0.560010582010582,0.9666387199039012,0.9733275596515426,0.9699831397777219
0.45,5,0.5435396825396825,0.963348790447337,0.9703659408451801,0.9668573656462586
0.4666666666666667,5,0.527068783068783,0.9595440465823426,0.9669211054570741,0.9632325760197084
0.48333333333333334,5,0.5105978835978835,0.9551671118833139,0.962935433272197,0.9590512725777555
0.5,5,0.49412698412698414,0.9501565015940792,0.958346899766465,0.9542517006802721
0.5166666666666666,5,0.4776560846560847,0.9444464616678553,0.9530889330439388,0.948767697355897
0.5333333333333333,5,0.4611851851851852,0.9379668106869566,0.94709026789427,0.9425285392906133
0.55,5,0.4447142857142857,0.9306427855797285,0.9402747960529246,0.9354587908163265
