pf,ts_ms,m,timeoutMs,PKI,PKI_Exact,PKI_Observed,DPKI_Lower,DPKI_Upper,DPKI_Mean
0.6625000000000001,86.5,6.0,86.5,0.31557169809732505,0.3221785714285713,0.3179,0.09305986895487801,0.10476275059773409,0.09891130977630605
0.675,86.5,6.0,86.5,0.3132762280662681,0.3102460317460317,0.3156,0.08181576085642057,0.09288375987726345,0.08734976036684201
0.6875,86.5,6.0,86.5,0.29850697056277076,0.29831349206349206,0.3008,0.07144479428831504,0.08187396281428796,0.0766593785513015
0.7000000000000001,86.5,6.0,86.5,0.2882300344165604,0.2863809523809523,0.2905,0.06193211072174527,0.07172119540070361,0.06682665306122444
0.7125,86.5,6.0,86.5,0.27695696990657726,0.2744484126984127,0.2792,0.05325851102711963,0.06240891756185133,0.05783371429448548
0.7250000000000001,86.5,6.0,86.5,0.259402470478014,0.2625158730158729,0.2616,0.045400655320184925,0.05391640399768275,0.04965852965893384
0.7375,86.5,6.0,86.5,0.2428495639976972,0.25058333333333327,0.245,0.03833128843400509,0.04621896148970092,0.042275124961853004
0.75,86.5,6.0,86.5,0.23626947518202673,0.23865079365079364,0.2384,0.03201949098452413,0.03928817270595207,0.0356538318452381
0.7625000000000001,86.5,6.0,86.5,0.23168376773486463,0.2267182539682539,0.2338,0.026430955998618923,0.03309216653516626,0.02976156126689259
0.775,86.5,6.0,86.5,0.21444070552130104,0.21478571428571425,0.2165,0.021528291075374534,0.027595914979312953,0.024562103027343744
0.7875000000000001,86.5,6.0,86.5,0.20905955403159016,0.2028531746031745,0.2111,0.01727134605390657,0.022761556631245797,0.020016451342576184
0.8,86.5,6.0,86.5,0.1910267349392441,0.19092063492063488,0.193,0.01361756616453711,0.01854874676063293,0.01608315646258502
0.8125,86.5,6.0,86.5,0.17628659492004436,0.17898809523809522,0.1782,0.010522370644626059,0.014915034026867785,0.012718702335746922
0.8250000000000001,86.5,6.0,86.5,0.16155134887012176,0.16705555555555548,0.1634,0.0079395568060151,0.011816263832005706,0.009877910319010403
0.8375,86.5,6.0,86.5,0.15368809664992858,0.15512301587301586,0.1555,0.00582172954797871,0.00920700831983076,0.007514368933904734
0.8500000000000001,86.5,6.0,86.5,0.14363748163130138,0.1431904761904761,0.1454,0.004120756317928776,0.007041023018805892,0.005580889668367334
0.8625,86.5,6.0,86.5,0.13110320773221942,0.13125793650793646,0.1328,0.0027882475319959228,0.005271730116784528,0.004029988824390225
0.875,86.5,6.0,86.5,0.1123115511497061,0.11932539682539682,0.1139,0.001776062479099423,0.0038527283438703898,0.0028143954114849064
0.8875000000000001,86.5,6.0,86.5,0.10883306158385213,0.10739285714285708,0.1104,0.0010368407452826674,0.0027383294266496226,0.001887585085966145
0.9,86.5,6.0,86.5,0.08966124367942309,0.09546031746031744,0.0911,0.0005245592099507762,0.001884121062158065,0.0012043401360544207
0.9125000000000001,86.5,6.0,86.5,0.08112437514198093,0.08352777777777769,0.0825,0.00019511468218115665,0.0012475563434129135,0.000721335512797035
0.925,86.5,6.0,86.5,0.06604729582502492,0.07159523809523805,0.0673,6.932263412604575e-06,0.0007885695502034651,0.0003977509068080348
0.9375,86.5,6.0,86.5,0.05673222872530619,0.05966269841269841,0.0579,0.0,0.0004702181992249716,0.0001959088708267731
0.9500000000000001,86.5,6.0,86.5,0.045051491654778085,0.047730158730158664,0.0461,0.0,0.0002593512267296767,8.193898809523766e-05
0.9625,86.5,6.0,86.5,0.03575987886418824,0.03579761904761902,0.0367,0.0,0.00012730315487674714,2.6468086554079582e-05
0.9750000000000001,86.5,6.0,86.5,0.023628562381005438,0.02386507936507928,0.0244,0.0,5.061407013551274e-05,5.336498857355367e-06
0.9875,86.5,6.0,86.5,0.012531484608827519,0.01193253968253964,0.0131,0.0,1.177521868648724e-05,3.403682059982148e-07
1.0,86.5,6.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0
