m,pf,PKI,DPKI_Lower,DPKI_Upper
8,0.6946946946946947,0.25014941003732827,0.7756173753560192,0.7580363677103396
8,0.6956956956956957,0.24930528789420794,0.7742889283381004,0.7567196032538595
8,0.6966966966966966,0.24846132338360727,0.7729524329159179,0.7553949086536568
8,0.6976976976976977,0.24761751650552621,0.7716078641140535,0.7540622599589457
8,0.6986986986986987,0.24677386725996509,0.7702551970858474,0.7527216333550857
8,0.6996996996996997,0.24593037564692358,0.7688944071158412,0.7513730051660678
8,0.7007007007007007,0.24508704166640183,0.7675254696222397,0.7500163518570189
8,0.7017017017017017,0.24424386531839978,0.7661483601593914,0.7486516500367248
8,0.7027027027027027,0.24340084660291736,0.7647630544202847,0.7472788764601705
8,0.7037037037037037,0.24255798551995478,0.7633695282390643,0.7458980080310981
8,0.7047047047047047,0.2417152820695119,0.7619677575935617,0.7445090218045834
8,0.7057057057057057,0.24087273625158878,0.7605577186078485,0.7431118949896303
8,0.7067067067067067,0.24003034806618537,0.7591393875548043,0.741706604951783
8,0.7077077077077077,0.2391881175133016,0.7577127408587021,0.7402931292157581
8,0.7087087087087087,0.23834604459293762,0.7562777550978161,0.7388714454680926
8,0.7097097097097097,0.2375041293050934,0.7548344070070424,0.7374415315598123
8,0.7107107107107107,0.23666237164976892,0.753382673480542,0.7360033655091167
8,0.7117117117117117,0.23582077162696413,0.7519225315743997,0.734556925504085
8,0.7127127127127127,0.234979329236679,0.750453958509303,0.7331021899053993
8,0.7137137137137137,0.23413804447891357,0.7489769316732386,0.7316391372490848
8,0.7147147147147147,0.23329691735366798,0.7474914286242076,0.7301677462492726
8,0.7157157157157157,0.23245594786094212,0.7459974270929597,0.7286879958009782
8,0.7167167167167167,0.23161513600073588,0.7444949049857459,0.7271998649828991
8,0.7177177177177178,0.23077448177304938,0.7429838403870893,0.7257033330602342
8,0.7187187187187187,0.2299339851778827,0.7414642115625766,0.7241983794875183
8,0.7197197197197197,0.22909364621523562,0.7399359969616661,0.7226849839114786
8,0.7207207207207207,0.2282534648851084,0.7383991752205161,0.7211631261739094
8,0.7217217217217217,0.22741344118750081,0.7368537251648334,0.7196327863145657
8,0.7227227227227228,0.22657357512241294,0.735299625812738,0.7180939445740766
8,0.7237237237237237,0.22573386668984477,0.7337368563776501,0.7165465813968784
8,0.7247247247247247,0.22489431588979636,0.7321653962711937,0.7149906774341667
8,0.7257257257257257,0.22405492272226776,0.7305852251061229,0.7134262135468677
8,0.7267267267267267,0.2232156871872588,0.7289963226992634,0.7118531708086308
8,0.7277277277277278,0.22237660928476946,0.7273986690744763,0.7102715305088367
8,0.7287287287287287,0.22153768901480006,0.7257922444656426,0.7086812741556334
8,0.7297297297297297,0.22069892637735028,0.7241770293196635,0.7070823834789823
8,0.7307307307307307,0.2198603213724202,0.7225530042994838,0.7054748404337305
8,0.7317317317317317,0.2190218740000099,0.7209201502871327,0.7038586272027022
8,0.7327327327327328,0.2181835842601192,0.7192784483867875,0.702233726199808
8,0.7337337337337337,0.2173454521527483,0.7176278799278534,0.7006001200731774
8,0.7347347347347347,0.21650747767789716,0.7159684264680671,0.6989577917083082
8,0.7357357357357357,0.21566966083556574,0.7143000697966171,0.6973067242312395
8,0.7367367367367368,0.21483200162575394,0.7126227919372866,0.6956469010117413
8,0.7377377377377378,0.21399450004846196,0.7109365751516166,0.6939783056665307
8,0.7387387387387387,0.21315715610368974,0.7092414019420868,0.6923009220624996
8,0.7397397397397397,0.21231996979143722,0.7075372550553196,0.6906147343199713
8,0.7407407407407407,0.21148294111170443,0.705824117485304,0.688919726815974
8,0.7417417417417418,0.21064607006449126,0.7041019724766387,0.6872158841875353
8,0.7427427427427428,0.20980935664979783,0.7023708035277979,0.685503191334998
8,0.7437437437437437,0.20897280086762424,0.7006305943944149,0.6837816334253553
8,0.7447447447447447,0.20813640271797035,0.6988813290925902,0.6820511958956098
8,0.7457457457457457,0.2073001622008362,0.6971229919022172,0.6803118644561521
8,0.7467467467467468,0.20646407931622157,0.6953555673703301,0.6785636250941592
8,0.7477477477477478,0.20562815406412688,0.693579040314474,0.6768064640770165
8,0.7487487487487487,0.2047923864445518,0.6917933958260937,0.675040367955759
8,0.7497497497497497,0.20395677645749657,0.6899986192739438,0.6732653235685347
8,0.7507507507507507,0.20312132410296097,0.6881946963075242,0.6714813180440915
8,0.7517517517517518,0.20228602938094506,0.6863816128605301,0.6696883388052808
8,0.7527527527527528,0.2014508922914489,0.6845593551543301,0.6678863735725867
8,0.7537537537537538,0.20061591283447255,0.6827279097014596,0.666075410367677
8,0.7547547547547547,0.19978109101001587,0.6808872633091415,0.6642554375169722
8,0.7557557557557557,0.1989464268180789,0.6790374030828245,0.66242644365524
8,0.7567567567567568,0.19811192025866162,0.6771783164297438,0.6605884177292111
8,0.7577577577577578,0.1972775713317641,0.6753099910625056,0.6587413490012148
8,0.7587587587587588,0.19644338003738632,0.6734324150026902,0.6568852270528391
8,0.7597597597597597,0.19560934637552824,0.6715455765844808,0.6550200417886116
8,0.7607607607607607,0.1947754703461899,0.6696494644583098,0.6531457834397031
8,0.7617617617617618,0.19394175194937127,0.6677440675945308,0.6512624425676531
8,0.7627627627627628,0.1931081911850724,0.6658293752871136,0.6493700100681186
8,0.7637637637637638,0.1922747880532932,0.6639053771573555,0.6474684771746443
8,0.7647647647647647,0.19144154255403378,0.6619720631576212,0.6455578354624548
8,0.7657657657657657,0.19060845468729407,0.6600294235751021,0.6436380768522717
8,0.7667667667667668,0.189775524453074,0.6580774490355983,0.6417091936141508
8,0.7677677677677678,0.18894275185137374,0.6561161305073248,0.6397711783713442
8,0.7687687687687688,0.1881101368821931,0.6541454593047366,0.6378240241041837
8,0.7697697697697697,0.18727767954553232,0.6521654270923807,0.6358677241539872
8,0.7707707707707707,0.18644537984139123,0.6501760258887689,0.6339022722269894
8,0.7717717717717718,0.1856132377697698,0.648177248070272,0.6319276623982938
8,0.7727727727727728,0.18478125333066817,0.6461690863750403,0.6299438891158502
8,0.7737737737737738,0.18394942652408616,0.6441515339069448,0.6279509472044521
8,0.7747747747747747,0.183117757350024,0.6421245841395408,0.625948831869761
8,0.7757757757757757,0.18228624580848157,0.6400882309200573,0.6239375387023507
8,0.7767767767767768,0.18145489189945865,0.6380424684734075,0.6219170636817782
8,0.7777777777777778,0.1806236956229557,0.6359872914062239,0.6198874031806768
8,0.7787787787787788,0.17979265697897232,0.6339226947109143,0.6178485539688708
8,0.7797797797797797,0.17896177596750878,0.6318486737697466,0.6158005132175184
8,0.7807807807807807,0.17813105258856488,0.6297652243589502,0.6137432785032735
8,0.7817817817817818,0.17730048684214073,0.6276723426528459,0.6116768478124749
8,0.7827827827827828,0.17647007872823625,0.6255700252280002,0.6096012195453591
8,0.7837837837837838,0.17563982824685165,0.6234582690673975,0.6075163925202942
8,0.7847847847847848,0.17480973539798664,0.6213370715646435,0.6054223659780412
8,0.7857857857857857,0.1739798001816414,0.6192064305281875,0.6033191395860386
8,0.7867867867867868,0.17315002259781584,0.6170663441855704,0.6012067134427099
8,0.7877877877877878,0.17232040264651002,0.6149168111876979,0.5990850880817977
8,0.7887887887887888,0.17149094032772394,0.6127578306131355,0.5969542644767203
8,0.7897897897897898,0.1706616356414576,0.6105894019724292,0.5948142440449533
8,0.7907907907907907,0.16983248858771094,0.6084115252124519,0.5926650286524365
8,0.7917917917917918,0.16900349916648394,0.6062242007207714,0.5905066206180057
8,0.7927927927927928,0.16817466737777678,0.6040274293300448,0.5883390227178478
8,0.7937937937937938,0.16734599322158933,0.6018212123224369,0.5861622381899808
8,0.7947947947947948,0.1665174766979217,0.5996055514340637,0.5839762707387615
8,0.7957957957957957,0.1656891178067736,0.5973804488594607,0.5817811245394141
8,0.7967967967967968,0.16486091654814522,0.5951459072560742,0.5795768042425878
8,0.7977977977977978,0.1640328729220367,0.5929019297487822,0.5773633149789371
8,0.7987987987987988,0.16320498692844787,0.5906485199344336,0.5751406623637269
8,0.7997997997997998,0.16237725856737878,0.5883856818864186,0.5729088525014655
8,0.8008008008008007,0.16154968783882942,0.586113420159261,0.5706678919905612
8,0.8018018018018018,0.16072227474279968,0.5838317397932369,0.5684177879280051
8,0.8028028028028028,0.15989501927928967,0.5815406463190178,0.5661585479140779
8,0.8038038038038038,0.1590679214482995,0.5792401457623403,0.5638901800570858
8,0.8048048048048048,0.15824098124982905,0.576930244648701,0.5616126929781171
8,0.8058058058058059,0.15741419868387813,0.5746109500080758,0.5593260958158309
8,0.8068068068068068,0.15658757375044713,0.5722822693796673,0.5570303982312661
8,0.8078078078078078,0.15576110644953575,0.5699442108166751,0.5547256104126791
8,0.8088088088088088,0.15493479678114422,0.567596782891094,0.5524117430804074
8,0.8098098098098098,0.1541086447452723,0.5652399946985379,0.5500888074917595
8,0.8108108108108109,0.15328265034192012,0.5628738558630884,0.5477568154459304
8,0.8118118118118118,0.15245681357108765,0.560498376542171,0.5454157792889435
8,0.8128128128128128,0.151631134432775,0.5581135674314582,0.5430657119186196
8,0.8138138138138138,0.150805612926982,0.5557194397697939,0.5407066267895719
8,0.8148148148148148,0.14998024905370871,0.5533160053441514,0.5383385379182276
8,0.8158158158158159,0.14915504281295516,0.5509032764946128,0.5359614598878759
8,0.8168168168168168,0.14832999420472134,0.548481266119377,0.5335754078537448
8,0.8178178178178178,0.14750510322900726,0.5460499876797923,0.5311803975481011
8,0.8188188188188188,0.14668036988581287,0.543609455205418,0.5287764452853798
8,0.8198198198198198,0.14585579417513822,0.5411596832991128,0.5263635679673414
8,0.8208208208208209,0.1450313760969833,0.5387006871421468,0.5239417830882532
8,0.8218218218218218,0.1442071156513481,0.5362324824993449,0.5215111087401014
8,0.8228228228228228,0.14338301283823265,0.5337550857242539,0.5190715636178271
8,0.8238238238238238,0.1425590676576369,0.5312685137643381,0.5166231670245918
8,0.8248248248248248,0.1417352801095609,0.5287727841662017,0.5141659388770697
8,0.8258258258258259,0.1409116501940045,0.5262679150808389,0.511699899710768
8,0.8268268268268268,0.14008817791096795,0.5237539252689122,0.5092250706853747
8,0.8278278278278278,0.13926486326045104,0.5212308341060541,0.5067414735901323
8,0.8288288288288288,0.13844170624245394,0.5186986615882025,0.5042491308492427
8,0.8298298298298298,0.13761870685697655,0.516157428336959,0.5017480655272969
8,0.8308308308308309,0.1367958651040188,0.5136071556049762,0.49923830133473435
8,0.8318318318318318,0.13597318098358088,0.5110478652813744,0.4967198626333307
8,0.8328328328328328,0.1351506544956626,0.5084795798971833,0.49419277444171134
8,0.8338338338338338,0.13432828564026414,0.5059023226308144,0.49165706244089585
8,0.8348348348348348,0.13350607441738538,0.5033161173135596,0.4891127529798696
8,0.8358358358358359,0.13268402082702618,0.5007209884351187,0.486559873081183
8,0.8368368368368369,0.1318621248691869,0.4981169611491561,0.48399845044658196
8,0.8378378378378378,0.13104038654386724,0.4955040612788825,0.4814285134626627
8,0.8388388388388388,0.1302188058510674,0.4928823153226698,0.4788500912065587
8,0.8398398398398398,0.1293973827907872,0.4902517504596903,0.47626321345165623
8,0.8408408408408409,0.1285761173630267,0.4876123945555865,0.4736679106733355
8,0.8418418418418419,0.12775500956778596,0.48496427616817095,0.4710642140547459
8,0.8428428428428428,0.12693405940506494,0.4823074245531496,0.4684521554926047
8,0.8438438438438438,0.12611326687486377,0.4796418696698811,0.4658317676030291
8,0.8448448448448448,0.12529263197718218,0.4769676421871589,0.4632030837273955
8,0.8458458458458459,0.12447215471202025,0.4742847734890268,0.46056613793822826
8,0.8468468468468469,0.12365183507937823,0.4715932956806209,0.4579209650451193
8,0.8478478478478478,0.12283167307925584,0.4688932415940411,0.4552676006006743
8,0.8488488488488488,0.12201166871165318,0.4661846447942536,0.45260608090649057
8,0.8498498498498498,0.12119182197657025,0.4634675395850202,0.44993644301916497
8,0.8508508508508509,0.12037213287400694,0.46074196101485915,0.44725872475632905
8,0.8518518518518519,0.11955260140396347,0.4580079448830357,0.444572964702718
8,0.8528528528528528,0.11873322756643971,0.4552655277455797,0.44187920221626487
8,0.8538538538538538,0.11791401136143569,0.4525147469213357,0.4391774774342279
8,0.8548548548548548,0.11709495278895139,0.4497556404980412,0.4364678312793477
8,0.8558558558558559,0.11627605184898672,0.4469882473384358,0.43375030546603294
8,0.8568568568568569,0.11545730854154188,0.44421260708640065,0.4310249425065792
8,0.8578578578578578,0.11463872286661676,0.441428760173126,0.4282917857174141
8,0.8588588588588588,0.11382029482421137,0.4386367478233108,0.4255508792253766
8,0.8598598598598598,0.11300202441432561,0.43583661206139207,0.4228022679740253
8,0.8608608608608609,0.11218391163695958,0.4330283957178046,0.420045997729977
8,0.8618618618618619,0.11136595649211337,0.4302121424352712,0.4172821150892775
8,0.8628628628628628,0.11054815897978688,0.4273878966751229,0.4145106674838008
8,0.8638638638638638,0.10973051909998004,0.42455570372365015,0.4117317031876814
8,0.8648648648648649,0.10891303685269291,0.42171560969848515,0.4089452713237768
8,0.8658658658658659,0.10809571223792551,0.4188676615550151,0.40615142187016134
8,0.8668668668668669,0.10727854525567794,0.416011907092825,0.40335020566665003
8,0.8678678678678678,0.10646153590595009,0.4131483949621727,0.40054167442135574
8,0.8688688688688688,0.10564468418874187,0.41027717467049446,0.39772588071727555
8,0.8698698698698699,0.10482799010405339,0.40739829658894255,0.3949028780189102
8,0.8708708708708709,0.10401145365188462,0.40451181195895275,0.3920727206789151
8,0.8718718718718719,0.10319507483223558,0.4016177728988444,0.3892354639447808
8,0.8728728728728729,0.10237885364510638,0.3987162324104509,0.38639116396554823
8,0.8738738738738738,0.10156279009049679,0.39580724438578235,0.38353987779855336
8,0.8748748748748749,0.10074688416840684,0.39289086361371983,0.38068166341620524
8,0.8758758758758759,0.09993113587883672,0.38996714578674235,0.37781657971279586
8,0.8768768768768769,0.09911554522178641,0.38703614750768245,0.3749446865113408
8,0.8778778778778779,0.09830011219725573,0.38409792629651734,0.37206604457045334
8,0.8788788788788788,0.09748483680524478,0.38115254059718984,0.36918071559125154
8,0.8798798798798799,0.09666971904575347,0.3782000497844621,0.36628876222429513
8,0.8808808808808809,0.09585475891878198,0.37524051417080284,0.3633902480765585
8,0.8818818818818819,0.0950399564243302,0.37227399501330316,0.36048523771843194
8,0.8828828828828829,0.09422531156239816,0.36930055452062854,0.3575737966907594
8,0.8838838838838838,0.09341082433298585,0.36632025586000183,0.3546559915119072
8,0.8848848848848849,0.09259649473609317,0.36333316316421793,0.35173188968486485
8,0.8858858858858859,0.09178232277172031,0.36033934153869357,0.348801559704382
8,0.8868868868868869,0.09096830843986718,0.35733885706854635,0.3458650710641332
8,0.8878878878878879,0.09015445174053378,0.3543317768257092,0.3429224942639213
8,0.8888888888888888,0.08934075267372,0.3513181688760778,0.33997390081691015
8,0.8898898898898899,0.08852721123942596,0.3482981022866894,0.33701936325689247
8,0.8908908908908909,0.08771382743765173,0.3452716471329362,0.3340589551455914
8,0.8918918918918919,0.08690060126839724,0.342238874505811,0.33109275107999364
8,0.8928928928928929,0.08608753273166238,0.3391998565191862,0.3281208266997177
8,0.8938938938938938,0.08527462182744733,0.33615466631712776,0.3251432586944164
8,0.8948948948948949,0.08446186855575191,0.33310337808123974,0.32216012481121087
8,0.8958958958958959,0.08364927291657623,0.330046067038046,0.31917150386216186
8,0.8968968968968969,0.08283683490992037,0.32698280946640196,0.3161774757317711
8,0.8978978978978979,0.08202455453578414,0.3239136827049428,0.3131781213845195
8,0.8988988988988988,0.08121243179416773,0.3208387651595642,0.310173522872439
8,0.8998998998998999,0.08040046668507086,0.3177581363109373,0.3071637633427171
8,0.9009009009009009,0.07958865920849381,0.31467187672205954,0.30414892704534
8,0.9019019019019019,0.07877700936443659,0.3115800680458348,0.30112909934076343
8,0.9029029029029029,0.07796551715289898,0.30848279303269366,0.29810436670762414
8,0.9039039039039038,0.07715418257388111,0.30538013553824406,0.29507481675048364
8,0.9049049049049049,0.07634300562738297,0.30227218053095745,0.2920405382076057
8,0.9059059059059059,0.07553198631340456,0.29915901409989154,0.2890016209587718
8,0.9069069069069069,0.07472112463194587,0.2960407234624429,0.28595815603312685
8,0.9079079079079079,0.07391042058300691,0.2929173969721394,0.2829102356170646
8,0.9089089089089089,0.07309987416658767,0.2897891241264642,0.2798579530621457
8,0.9099099099099099,0.07228948538268817,0.28665599557471594,0.2768014028930505
8,0.9109109109109109,0.07147925423130838,0.28351810312590464,0.2737406808155704
8,0.9119119119119119,0.07066918071244833,0.2803755397566803,0.27067588372462975
8,0.9129129129129129,0.069859264826108,0.27722839961929896,0.2676071097123475
8,0.9139139139139139,0.06904950657228731,0.2740767780496234,0.2645344580761327
8,0.914914914914915,0.06823990595098633,0.27092077157515865,0.2614580293268146
8,0.9159159159159159,0.0674304629622052,0.26776047792312485,0.25837792519681274
8,0.9169169169169169,0.06662117760594377,0.2645959960285626,0.2552942486483367
8,0.9179179179179179,0.06581204988220209,0.2614274260424766,0.2522071038816271
8,0.9189189189189189,0.06500307979098012,0.2582548693400143,0.24911659634323075
8,0.91991991991992,0.06419426733227769,0.2550784285286799,0.246022832734311
8,0.9209209209209209,0.06338561250609517,0.2518982074565864,0.24292592101899735
8,0.9219219219219219,0.0625771153124324,0.24871431122073986,0.23982597043276782
8,0.9229229229229229,0.061768775751289244,0.24552684617536352,0.2367230914908701
8,0.9239239239239239,0.060960593822665915,0.24233591994025655,0.2336173959967792
8,0.924924924924925,0.06015256952656221,0.23914164140918917,0.2305089970506905
8,0.9259259259259259,0.059344702862978244,0.2359441207583356,0.22739800905805235
8,0.9269269269269269,0.058536993831914096,0.23274346945474095,0.22428454773813117
8,0.9279279279279279,0.057729442433369575,0.22953980026482698,0.22116873013261773
8,0.9289289289289289,0.056922048667344884,0.22633322726293456,0.21805067461426844
8,0.92992992992993,0.056114812533839716,0.22312386583990104,0.2149305008955838
8,0.9309309309309309,0.05530773403285438,0.21991183271167833,0.21180833003752614
8,0.9319319319319319,0.054500813164388866,0.21669724592798298,0.20868428445827097
8,0.9329329329329329,0.05369404992844298,0.2134802248809877,0.20555848794199968
8,0.933933933933934,0.052887444325016734,0.21026089031404777,0.20243106564772725
8,0.934934934934935,0.0520809963541104,0.2070393643304675,0.19930214411817013
8,0.9359359359359359,0.051274706015723696,0.2038157704022994,0.19617185128864834
8,0.9369369369369369,0.05046857330985672,0.20059023337918597,0.1930403164960287
8,0.9379379379379379,0.049662598236509474,0.19736287949723597,0.18990767048770507
8,0.938938938938939,0.048856780795681856,0.1941338363879397,0.18677404543061535
8,0.93993993993994,0.04805112098737406,0.19090323308712276,0.18363957492029992
8,0.9409409409409409,0.04724561881158599,0.18767120004393523,0.18050439398999352
8,0.9419419419419419,0.04644027426831765,0.1844378691298817,0.17736863911976034
8,0.9429429429429429,0.045635087357569035,0.1812033736478882,0.17423244824566478
8,0.943943943943944,0.044830058079340054,0.17796784834140725,0.17109596076898118
8,0.944944944944945,0.044025186433630896,0.1747314294035627,0.16795931756544413
8,0.9459459459459459,0.04322047242044146,0.17149425448633018,0.16482266099453416
8,0.9469469469469469,0.04241591603977175,0.1682564627097589,0.16168613490880535
8,0.9479479479479479,0.041611517291621776,0.16501819467123108,0.15854988466325073
8,0.948948948948949,0.04080727617599133,0.16177959245475934,0.15541405712470635
8,0.94994994994995,0.04000319269288081,0.15854079964032577,0.1522788006812969
8,0.950950950950951,0.03919926684229001,0.1553019613132552,0.1491442652519161
8,0.9519519519519519,0.03839549862421884,0.15206322407363224,0.1460106022957515
8,0.9529529529529529,0.0375918880386675,0.14882473604575486,0.14287796482184528
8,0.953953953953954,0.036788435085635784,0.1455866468876276,0.13974650739869643
8,0.954954954954955,0.0359851397651238,0.14234910780049634,0.13661638616390306
8,0.955955955955956,0.03518200207713164,0.13911227153841801,0.1334877588338416
8,0.9569569569569569,0.03437902202165911,0.13587629241787438,0.13036078471338938
8,0.9579579579579579,0.0335761995987064,0.13264132632742318,0.1272356247056857
8,0.958958958958959,0.03277353480827322,0.12940753073738934,0.12411244132193239
8,0.95995995995996,0.03197102765035987,0.12617506470959783,0.12099139869123701
8,0.960960960960961,0.03116867812496634,0.12294408890714247,0.11787266257049253
8,0.9619619619619619,0.030366486232092444,0.11971476560419937,0.11475640035430121
8,0.9629629629629629,0.02956445197173827,0.1164872586958777,0.11164278108493692
8,0.963963963963964,0.028762575343903828,0.11326173370811159,0.10853197546234844
8,0.964964964964965,0.02796085634858911,0.11003835780759379,0.10542415585420507
8,0.965965965965966,0.027159294985794124,0.10681729981174626,0.10231949630597968
8,0.9669669669669669,0.02635789125551886,0.10359873019873532,0.09921817255107625
8,0.9679679679679679,0.025556645157763323,0.10038282111752513,0.09612036202099655
8,0.968968968968969,0.02475555669252742,0.09716974639797266,0.09302624385554822
8,0.96996996996997,0.023954625859811337,0.09395968156096464,0.0899359989130957
8,0.970970970970971,0.023153852659614983,0.0907528038285928,0.08684980978084908
8,0.9719719719719719,0.022353237091938354,0.08754929213437292,0.08376786078519813
8,0.9729729729729729,0.021552779156781453,0.08434932713350403,0.08069033800208573
8,0.973973973973974,0.020752478854144184,0.08115309121316867,0.0776174292674234
8,0.974974974974975,0.019952336184026736,0.07796076850287627,0.07454932418755031
8,0.975975975975976,0.019152351146429016,0.07477254488484462,0.07148621414973046
8,0.9769769769769769,0.018352523741351025,0.07158860800442678,0.06842829233269551
8,0.9779779779779779,0.017552853968792758,0.06840914728057741,0.0653757537172282
8,0.978978978978979,0.016753341828754025,0.06523435391636166,0.06232879509678753
8,0.97997997997998,0.015953987321235215,0.062064420909507145,0.059287615088178404
8,0.980980980980981,0.01515479044623613,0.05889954306299488,0.05625241414226005
8,0.9819819819819819,0.014355751203756675,0.05573991699569573,0.05322339455470043
8,0.9829829829829829,0.013556869593797044,0.05258574115304748,0.05020076047677164
8,0.983983983983984,0.012758145616357044,0.049437215817774265,0.047184717926188086
8,0.984984984984985,0.011959579271436769,0.04629454312065009,0.044175474797989014
8,0.985985985985986,0.01116117055903632,0.04315792705130174,0.0411732408754609
8,0.986986986986987,0.0103629194791555,0.040027573469057685,0.03817822784110611
8,0.9879879879879879,0.009564826031794408,0.036903690113838004,0.03519064928765305
8,0.988988988988989,0.008766890216953042,0.0337864866170875,0.032210720729109694
8,0.98998998998999,0.007969112034631402,0.03067617451275317,0.029238659611862023
8,0.990990990990991,0.007171491484829588,0.02757296724830179,0.026274685325812876
8,0.991991991991992,0.0063740285675474035,0.024477080195783794,0.02331901921556743
8,0.992992992992993,0.005576723282784848,0.021388730662938664,0.020371884591660634
8,0.993993993993994,0.004779575630542118,0.01830813790434576,0.01743350674183032
8,0.994994994994995,0.003982585610819211,0.015235523132615282,0.01450411294233099
8,0.995995995995996,0.0031857532236159343,0.012171109529626311,0.011583932469294945
8,0.996996996996997,0.0023890784689323845,0.009115122257806904,0.008673196610135847
8,0.997997997997998,0.0015925613467684646,0.006067788471458093,0.005772138674996633
8,0.998998998998999,0.0007962018571243688,0.0030293373281235643,0.0028809940082432967
8,1.0,0.0,0.0,0.0
16,0.0,0.8786875588779237,0.9384109682517594,0.9198215984828123
16,0.001001001001001001,0.8777289099508611,0.9384109682517594,0.9198215984828123
16,0.002002002002002002,0.8767704195043617,0.9384109682517593,0.9198215984828123
16,0.003003003003003003,0.8758120875384254,0.9384109682517593,0.9198215984828123
16,0.004004004004004004,0.8748539140530526,0.9384109682517593,0.9198215984828122
16,0.005005005005005005,0.8738958990482429,0.9384109682517593,0.9198215984828123
16,0.006006006006006006,0.8729380425239964,0.9384109682517594,0.9198215984828122
16,0.007007007007007007,0.8719803444803133,0.9384109682517593,0.9198215984828122
16,0.008008008008008008,0.8710228049171932,0.9384109682517594,0.9198215984828123
16,0.009009009009009009,0.8700654238346366,0.9384109682517594,0.9198215984828122
16,0.01001001001001001,0.8691082012326431,0.9384109682517594,0.9198215984828124
16,0.011011011011011011,0.868151137111213,0.9384109682517595,0.9198215984828123
16,0.012012012012012012,0.8671942314703459,0.9384109682517594,0.9198215984828123
16,0.013013013013013013,0.8662374843100421,0.9384109682517594,0.9198215984828123
16,0.014014014014014014,0.8652808956303017,0.9384109682517594,0.9198215984828123
16,0.015015015015015015,0.8643244654311244,0.9384109682517593,0.9198215984828122
16,0.016016016016016016,0.8633681937125104,0.9384109682517594,0.9198215984828123
16,0.017017017017017015,0.8624120804744597,0.9384109682517594,0.9198215984828123
16,0.018018018018018018,0.8614561257169722,0.9384109682517594,0.9198215984828123
16,0.01901901901901902,0.860500329440048,0.9384109682517594,0.9198215984828123
16,0.02002002002002002,0.8595446916436869,0.9384109682517594,0.9198215984828122
16,0.02102102102102102,0.8585892123278891,0.9384109682517594,0.9198215984828124
16,0.022022022022022022,0.8576338914926546,0.9384109682517593,0.9198215984828122
16,0.023023023023023025,0.8566787291379833,0.9384109682517594,0.9198215984828124
16,0.024024024024024024,0.8557237252638752,0.9384109682517594,0.9198215984828122
16,0.025025025025025023,0.8547688798703305,0.9384109682517594,0.9198215984828122
16,0.026026026026026026,0.8538141929573488,0.9384109682517594,0.9198215984828122
16,0.02702702702702703,0.8528596645249306,0.9384109682517594,0.9198215984828124
16,0.028028028028028028,0.8519052945730755,0.9384109682517595,0.9198215984828123
16,0.029029029029029027,0.8509510831017837,0.9384109682517594,0.9198215984828122
16,0.03003003003003003,0.849997030111055,0.9384109682517594,0.9198215984828124
16,0.031031031031031032,0.8490431356008897,0.9384109682517594,0.9198215984828123
16,0.03203203203203203,0.8480893995712876,0.9384109682517594,0.9198215984828123
16,0.03303303303303303,0.8471358220222487,0.9384109682517594,0.9198215984828123
16,0.03403403403403403,0.8461824029537731,0.9384109682517593,0.9198215984828122
16,0.035035035035035036,0.8452291423658608,0.9384109682517594,0.9198215984828123
16,0.036036036036036036,0.8442760402585117,0.9384109682517594,0.9198215984828124
16,0.037037037037037035,0.8433230966317258,0.9384109682517594,0.9198215984828124
16,0.03803803803803804,0.8423703114855031,0.9384109682517593,0.9198215984828122
16,0.03903903903903904,0.8414176848198438,0.9384109682517594,0.9198215984828122
16,0.04004004004004004,0.8404652166347476,0.9384109682517594,0.9198215984828123
16,0.04104104104104104,0.8395129069302147,0.9384109682517593,0.9198215984828122
16,0.04204204204204204,0.8385607557062451,0.9384109682517594,0.9198215984828123
16,0.043043043043043044,0.8376087629628386,0.9384109682517594,0.9198215984828123
16,0.044044044044044044,0.8366569286999955,0.9384109682517594,0.9198215984828122
16,0.04504504504504504,0.8357052529177156,0.9384109682517594,0.9198215984828122
16,0.04604604604604605,0.8347537356159989,0.9384109682517594,0.9198215984828122
16,0.04704704704704705,0.8338023767948454,0.9384109682517594,0.9198215984828122
16,0.04804804804804805,0.8328511764542553,0.9384109682517594,0.9198215984828123
16,0.04904904904904905,0.8319001345942283,0.9384109682517594,0.9198215984828123
16,0.050050050050050046,0.8309492512147646,0.9384109682517594,0.9198215984828123
16,0.05105105105105105,0.8299985263158641,0.9384109682517594,0.9198215984828123
16,0.05205205205205205,0.8290479598975269,0.9384109682517594,0.9198215984828122
16,0.05305305305305305,0.828097551959753,0.9384109682517594,0.9198215984828122
16,0.05405405405405406,0.8271473025025422,0.9384109682517594,0.9198215984828122
16,0.055055055055055056,0.8261972115258948,0.9384109682517593,0.9198215984828122
16,0.056056056056056056,0.8252472790298105,0.9384109682517592,0.9198215984828121
16,0.057057057057057055,0.8242975050142896,0.9384109682517592,0.919821598482812
16,0.058058058058058054,0.8233478894793317,0.9384109682517592,0.9198215984828122
16,0.05905905905905906,0.8223984324249372,0.9384109682517592,0.9198215984828121
16,0.06006006006006006,0.821449133851106,0.9384109682517592,0.9198215984828121
16,0.06106106106106106,0.820499993757838,0.9384109682517591,0.919821598482812
16,0.062062062062062065,0.8195510121451332,0.938410968251759,0.9198215984828119
16,0.06306306306306306,0.8186021890129916,0.938410968251759,0.9198215984828118
