dataKind,epsilon,DPKI_upper_bound,DPKI_lower_bound,DPKI_experimental,PKI_theory,PKI_experimental,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,PKI_rho
plot_curve,0.03411371237458194,0.09223566364896336,0.06835346500465798,0.08106160635229333,0.06627689858614087,,,,,,,,,,,,,,
plot_curve,0.03612040133779264,0.09233933481358493,0.06836893433018051,0.08113375631357034,0.06651782616339297,,,,,,,,,,,,,,
plot_curve,0.03812709030100334,0.0924431708950249,0.06838449363232416,0.08120594366356151,0.06675902867595235,,,,,,,,,,,,,,
plot_curve,0.04013377926421404,0.09254717189328328,0.06840014291108888,0.08127816840226681,0.067000506123819,,,,,,,,,,,,,,
plot_curve,0.042140468227424746,0.09265133780836006,0.06841588216647472,0.08135043052968628,0.06724225850699295,,,,,,,,,,,,,,
plot_curve,0.044147157190635444,0.09275566864025525,0.06843171139848166,0.08142273004581989,0.06748428582547418,,,,,,,,,,,,,,
plot_curve,0.04615384615384615,0.09286016438896885,0.06844763060710969,0.08149506695066763,0.06772658807926268,,,,,,,,,,,,,,
plot_curve,0.048160535117056855,0.09296482505450086,0.06846363979235882,0.08156744124422953,0.06796916526835849,,,,,,,,,,,,,,
plot_curve,0.05016722408026755,0.09306965063685128,0.06847973895422904,0.08163985292650557,0.06821201739276156,,,,,,,,,,,,,,
plot_curve,0.05217391304347826,0.0931746411360201,0.06849592809272037,0.08171230199749575,0.06845514445247193,,,,,,,,,,,,,,
plot_curve,0.054180602006688956,0.09327979655200734,0.0685122072078328,0.08178478845720008,0.06869854644748957,,,,,,,,,,,,,,
plot_curve,0.05618729096989966,0.09338511688481298,0.06852857629956634,0.08185731230561856,0.06894222337781451,,,,,,,,,,,,,,
plot_curve,0.05819397993311036,0.09349060213443702,0.06854503536792096,0.08192987354275118,0.06918617524344672,,,,,,,,,,,,,,
plot_curve,0.060200668896321065,0.09359625230087948,0.06856158441289668,0.08200247216859795,0.06943040204438623,,,,,,,,,,,,,,
plot_curve,0.06220735785953176,0.09370206738414034,0.0685782234344935,0.08207510818315886,0.06967490378063301,,,,,,,,,,,,,,
plot_curve,0.06421404682274247,0.09380804738421962,0.06859495243271142,0.08214778158643392,0.06991968045218709,,,,,,,,,,,,,,
plot_curve,0.06622073578595317,0.0939141923011173,0.06861177140755045,0.08222049237842312,0.07016473205904844,,,,,,,,,,,,,,
plot_curve,0.06822742474916388,0.09402050213483339,0.06862868035901057,0.08229324055912647,0.07041005860121707,,,,,,,,,,,,,,
plot_curve,0.07023411371237458,0.09412697688536789,0.06864567928709178,0.08236602612854398,0.070655660078693,,,,,,,,,,,,,,
plot_curve,0.07224080267558528,0.09423361655272079,0.06866276819179411,0.0824388490866756,0.07090153649147621,,,,,,,,,,,,,,
plot_curve,0.07424749163879597,0.0943404211368921,0.06867994707311752,0.0825117094335214,0.0711476878395667,,,,,,,,,,,,,,
plot_curve,0.07625418060200669,0.09444739063788182,0.06869721593106204,0.08258460716908132,0.07139411412296447,,,,,,,,,,,,,,
plot_curve,0.07826086956521738,0.09455452505568995,0.06871457476562766,0.08265754229335541,0.07164081534166952,,,,,,,,,,,,,,
plot_curve,0.08026755852842808,0.09466182439031648,0.06873202357681436,0.08273051480634364,0.07188779149568186,,,,,,,,,,,,,,
plot_curve,0.0822742474916388,0.09476928864176143,0.06874956236462218,0.082803524708046,0.0721350425850015,,,,,,,,,,,,,,
plot_curve,0.08428093645484949,0.09487691781002477,0.0687671911290511,0.08287657199846252,0.07238256860962841,,,,,,,,,,,,,,
plot_curve,0.08628762541806019,0.09498471189510654,0.06878490987010111,0.08294965667759317,0.07263036956956259,,,,,,,,,,,,,,
plot_curve,0.08829431438127089,0.09509267089700671,0.06880271858777222,0.08302277874543798,0.07287844546480407,,,,,,,,,,,,,,
plot_curve,0.0903010033444816,0.09520079481572528,0.06882061728206443,0.08309593820199693,0.07312679629535285,,,,,,,,,,,,,,
plot_curve,0.0923076923076923,0.09530908365126227,0.06883860595297774,0.08316913504727003,0.07337542206120888,,,,,,,,,,,,,,
plot_curve,0.094314381270903,0.09541753740361766,0.06885668460051214,0.08324236928125726,0.07362432276237221,,,,,,,,,,,,,,
plot_curve,0.09632107023411371,0.09552615607279145,0.06887485322466765,0.08331564090395865,0.07387349839884283,,,,,,,,,,,,,,
plot_curve,0.09832775919732441,0.09563493965878367,0.06889311182544425,0.0833889499153742,0.07412294897062073,,,,,,,,,,,,,,
plot_curve,0.1003344481605351,0.09574388816159428,0.06891146040284195,0.08346229631550386,0.07437267447770592,,,,,,,,,,,,,,
plot_curve,0.1023411371237458,0.0958530015812233,0.06892989895686075,0.0835356801043477,0.07462267492009839,,,,,,,,,,,,,,
plot_curve,0.10434782608695652,0.09596227991767074,0.06894842748750066,0.08360910128190567,0.07487295029779813,,,,,,,,,,,,,,
plot_curve,0.10635451505016721,0.09607172317093657,0.06896704599476165,0.08368255984817778,0.07512350061080517,,,,,,,,,,,,,,
plot_curve,0.10836120401337791,0.09618133134102082,0.06898575447864375,0.08375605580316405,0.07537432585911949,,,,,,,,,,,,,,
plot_curve,0.11036789297658861,0.09629110442792348,0.06900455293914695,0.08382958914686445,0.07562542604274108,,,,,,,,,,,,,,
plot_curve,0.11237458193979932,0.09640104243164455,0.06902344137627124,0.083903159879279,0.07587680116166998,,,,,,,,,,,,,,
plot_curve,0.11438127090301002,0.09651114535218401,0.06904241979001664,0.0839767680004077,0.07612845121590614,,,,,,,,,,,,,,
plot_curve,0.11638795986622072,0.09662141318954189,0.06906148818038313,0.08405041351025054,0.0763803762054496,,,,,,,,,,,,,,
plot_curve,0.11839464882943143,0.09673184594371817,0.06908064654737073,0.08412409640880754,0.07663257613030033,,,,,,,,,,,,,,
plot_curve,0.12040133779264213,0.09684244361471288,0.06909989489097942,0.08419781669607866,0.07688505099045836,,,,,,,,,,,,,,
plot_curve,0.12240802675585283,0.09695320620252597,0.06911923321120922,0.08427157437206395,0.07713780078592367,,,,,,,,,,,,,,
plot_curve,0.12441471571906353,0.09706413370715748,0.0691386615080601,0.08434536943676338,0.07739082551669627,,,,,,,,,,,,,,
plot_curve,0.12642140468227422,0.0971752261286074,0.06915817978153209,0.08441920189017695,0.07764412518277614,,,,,,,,,,,,,,
